,ISO2,ISO3,country,year,countries,ISO,hf_score,hf_quartile,pf_score,ef_score,asciiname,latitude,longitude,country code,population
236207,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Clearlake,38.95823,-122.62637,US,15182.0
236208,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Clovis,36.82523,-119.70292,US,104180.0
236209,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Coachella,33.6803,-116.17389,US,44635.0
236210,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Coalinga,36.13968,-120.36015,US,16564.0
236211,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Colton,34.0739,-117.31365,US,54621.0
236212,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Compton,33.89585,-118.22007,US,98462.0
236213,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Concord,37.97798,-122.03107,US,128667.0
236214,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Corcoran,36.09801,-119.5604,US,22477.0
236215,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Corona,33.87529,-117.56644,US,164226.0
236216,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Coronado,32.68589,-117.18309,US,24812.0
236217,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Costa Mesa,33.64113,-117.91867,US,113204.0
236218,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Covina,34.09001,-117.89034,US,48984.0
236219,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Cudahy,33.96057,-118.18535,US,24311.0
236220,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Culver City,34.02112,-118.39647,US,39717.0
236221,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Cupertino,37.323,-122.03218,US,60572.0
236222,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Cypress,33.81696,-118.03729,US,49290.0
236223,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Daly City,37.70577,-122.46192,US,106562.0
236224,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Dana Point,33.46697,-117.69811,US,34181.0
236225,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Danville,37.82159,-121.99996,US,44400.0
236226,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Davis,38.54491,-121.74052,US,67666.0
236227,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Delano,35.76884,-119.24705,US,52733.0
236228,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Desert Hot Springs,33.96173,-116.50353,US,28335.0
236229,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Diamond Bar,34.02862,-117.81034,US,56897.0
236230,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Dinuba,36.54328,-119.38707,US,23702.0
236231,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Dixon,38.44546,-121.8233,US,19390.0
236232,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Downey,33.94001,-118.13257,US,114219.0
236233,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Duarte,34.13945,-117.97729,US,21990.0
236234,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Dublin,37.70215,-121.93579,US,57721.0
236235,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,East Rancho Dominguez,33.89807,-118.19535,US,15135.0
236236,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,East Hemet,33.74002,-116.93891,US,17418.0
236237,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,East Los Angeles,34.0239,-118.17202,US,126496.0
236238,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,East Palo Alto,37.46883,-122.14108,US,29662.0
236239,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,El Cajon,32.79477,-116.96253,US,103679.0
236240,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,El Centro,32.792,-115.56305,US,43956.0
236241,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,El Cerrito,37.91576,-122.31164,US,23549.0
236242,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,El Dorado Hills,38.68574,-121.08217,US,42108.0
236243,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,El Monte,34.06862,-118.02757,US,116732.0
236244,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,El Segundo,33.91918,-118.41647,US,17037.0
236245,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Elk Grove,38.4088,-121.37162,US,166913.0
236246,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Encinitas,33.03699,-117.29198,US,62930.0
236247,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Escondido,33.11921,-117.08642,US,151451.0
236248,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fair Oaks,38.64463,-121.27217,US,30912.0
236249,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fairfield,38.24936,-122.03997,US,112970.0
236250,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fallbrook,33.37642,-117.25115,US,30534.0
236251,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Florin,38.49602,-121.40884,US,47513.0
236252,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Folsom,38.67796,-121.17606,US,76375.0
236253,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fontana,34.09223,-117.43505,US,207460.0
236254,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Foothill Farms,38.67877,-121.35114,US,33121.0
236255,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Foster City,37.55855,-122.27108,US,33477.0
236256,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fountain Valley,33.70918,-117.95367,US,56987.0
236257,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fremont,37.54827,-121.98857,US,232206.0
236258,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fresno,36.74773,-119.77237,US,520052.0
236259,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Fullerton,33.87029,-117.92534,US,140847.0
236260,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Galt,38.25464,-121.29995,US,25303.0
236261,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Garden Grove,33.77391,-117.94145,US,175393.0
236262,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Gardena,33.88835,-118.30896,US,60447.0
236263,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Gilroy,37.00578,-121.56828,US,53231.0
236264,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Glen Avon,34.01168,-117.48477,US,20199.0
236265,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Glendale,34.14251,-118.25508,US,201020.0
236266,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Glendora,34.13612,-117.86534,US,52009.0
236267,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Goleta,34.43583,-119.82764,US,30944.0
236268,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Granite Bay,38.76323,-121.16384,US,20402.0
236269,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Greenfield,36.3208,-121.24381,US,17184.0
236270,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Hacienda Heights,33.99307,-117.96868,US,54038.0
236271,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Hanford,36.32745,-119.64568,US,55659.0
236272,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Hawthorne,33.9164,-118.35257,US,88451.0
236273,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Hayward,37.66882,-122.0808,US,158289.0
236274,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Hemet,33.74761,-116.97307,US,83861.0
236275,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Hercules,38.01714,-122.28858,US,25314.0
236276,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Hermosa Beach,33.86224,-118.39952,US,19860.0
236277,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Hesperia,34.42639,-117.30088,US,93295.0
236278,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Highland,34.12834,-117.20865,US,54854.0
236279,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Hollister,36.85245,-121.4016,US,37462.0
236280,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Hollywood,34.09834,-118.32674,US,167664.0
236281,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Huntington Beach,33.6603,-117.99923,US,201899.0
236282,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Huntington Park,33.98168,-118.22507,US,59430.0
236283,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Imperial,32.84755,-115.56944,US,17095.0
236284,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Imperial Beach,32.58394,-117.11308,US,27408.0
236285,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Indio,33.7207,-116.21677,US,87533.0
236286,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Inglewood,33.96168,-118.35313,US,111666.0
236287,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Irvine,37.68187,-121.76801,US,88126.0
236288,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Lodi,38.1302,-121.27245,US,64596.0
236289,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Loma Linda,34.04835,-117.26115,US,24045.0
236290,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Lomita,33.79224,-118.31507,US,20785.0
236291,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Lompoc,34.63915,-120.45794,US,44164.0
236292,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Long Beach,33.76696,-118.18923,US,474140.0
236293,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Los Altos,37.38522,-122.11413,US,30671.0
236294,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Los Angeles,34.05223,-118.24368,US,3971883.0
236295,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Los Banos,37.05828,-120.84992,US,37457.0
236296,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Los Gatos,37.22661,-121.97468,US,30705.0
236297,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Lynwood,33.93029,-118.21146,US,71989.0
236298,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Madera,36.96134,-120.06072,US,64208.0
236299,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Manhattan Beach,33.88474,-118.41091,US,35818.0
236300,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Manteca,37.79743,-121.21605,US,75448.0
236301,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Marina,36.6844,-121.80217,US,21229.0
236302,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Martinez,38.01937,-122.13413,US,38137.0
236303,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Maywood,33.98668,-118.18535,US,27888.0
236304,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Mead Valley,33.83335,-117.29615,US,18510.0
236305,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Menifee,33.72835,-117.14642,US,87174.0
236306,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Menlo Park,37.45383,-122.18219,US,33449.0
236307,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Merced,37.30216,-120.48297,US,82436.0
236308,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Millbrae,37.59855,-122.38719,US,22795.0
236309,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Milpitas,37.42827,-121.90662,US,77604.0
236310,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Mira Loma,33.99251,-117.51644,US,21930.0
236311,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Mira Mesa,32.9156,-117.14392,US,70000.0
236312,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Mission Viejo,33.60002,-117.672,US,97156.0
236313,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Modesto,37.6391,-120.99688,US,211266.0
236314,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Monrovia,34.14806,-117.99895,US,37463.0
236315,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Montclair,34.07751,-117.68978,US,38690.0
236316,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Montebello,34.00946,-118.10535,US,63921.0
236317,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Monterey,36.60024,-121.89468,US,28338.0
236318,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Monterey Park,34.06251,-118.12285,US,61468.0
236319,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Moorpark,34.28556,-118.88204,US,36104.0
236320,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Moraga,37.83493,-122.12969,US,17256.0
236321,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Moreno Valley,33.93752,-117.23059,US,204198.0
236322,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Morgan Hill,37.1305,-121.65439,US,42948.0
236323,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Mountain View,37.38605,-122.08385,US,80435.0
236324,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Murrieta,33.55391,-117.21392,US,109830.0
236325,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Napa,38.29714,-122.28553,US,80434.0
236326,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,National City,32.67811,-117.0992,US,61060.0
236327,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Newark,37.52966,-122.04024,US,45336.0
236328,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Newport Beach,33.61891,-117.92895,US,87127.0
236329,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Nipomo,35.04275,-120.476,US,16714.0
236330,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Norco,33.93113,-117.54866,US,26289.0
236331,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,North Glendale,34.16056,-118.26452,US,203201.0
236332,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,North Highlands,38.68574,-121.37217,US,42694.0
236333,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,North Hollywood,34.17223,-118.37897,US,77848.0
236334,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Northridge,34.22834,-118.53675,US,68469.0
236335,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Norwalk,33.90224,-118.08173,US,107140.0
236336,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Novato,38.10742,-122.5697,US,55530.0
236337,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Oakdale,37.76659,-120.84715,US,22259.0
236338,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Oakland,37.80437,-122.2708,US,419267.0
236339,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Oakley,37.99742,-121.71245,US,39813.0
236340,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Oceanside,33.19587,-117.37948,US,175691.0
236341,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Oildale,35.41968,-119.01955,US,32684.0
236342,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Ontario,34.06334,-117.65089,US,171214.0
236343,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Orange,33.78779,-117.85311,US,140992.0
236344,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Orangevale,38.67851,-121.22578,US,33960.0
236345,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Orcutt,34.86526,-120.436,US,28905.0
236346,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Orinda,37.87715,-122.17969,US,19279.0
236347,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Oroville,39.51394,-121.55776,US,16260.0
236348,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Oxnard,34.1975,-119.17705,US,207254.0
236349,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Oxnard Shores,34.19084,-119.2415,US,187235.0
236350,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pacifica,37.61383,-122.48692,US,39260.0
236351,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pacific Grove,36.61774,-121.91662,US,15674.0
236352,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Palm Desert,33.72255,-116.37697,US,51869.0
236353,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Palm Springs,33.8303,-116.54529,US,47371.0
236354,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Palmdale,34.57943,-118.11646,US,158351.0
236355,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Palo Alto,37.44188,-122.14302,US,66853.0
236356,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Paradise,39.75961,-121.62192,US,26476.0
236357,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Paramount,33.88946,-118.15979,US,55412.0
236358,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Parlier,36.61162,-119.52707,US,15138.0
236359,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pasadena,34.14778,-118.14452,US,142250.0
236360,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Paso Robles,35.62664,-120.691,US,27157.0
236361,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Patterson,37.4716,-121.12966,US,21498.0
236362,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Perris,33.78252,-117.22865,US,74971.0
236363,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Petaluma,38.23242,-122.63665,US,60438.0
236364,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pico Rivera,33.98307,-118.09673,US,64218.0
236365,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pinole,38.00437,-122.29886,US,19269.0
236366,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pittsburg,38.02798,-121.88468,US,69424.0
236367,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Placentia,33.87224,-117.87034,US,52495.0
236368,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pleasant Hill,37.94798,-122.0608,US,34810.0
236369,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pleasanton,37.66243,-121.87468,US,79510.0
236370,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Pomona,34.05529,-117.75228,US,153266.0
236371,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Port Hueneme,34.14778,-119.19511,US,22423.0
236372,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Porterville,36.06523,-119.01677,US,56058.0
236373,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Poway,32.96282,-117.03586,US,50157.0
236374,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Prunedale,36.77579,-121.66967,US,17560.0
236375,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Ramona,33.04171,-116.86808,US,20292.0
236376,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Rancho Cordova,38.58907,-121.30273,US,71017.0
236377,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Rancho Cucamonga,34.1064,-117.59311,US,175236.0
236378,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Rancho Mirage,33.73974,-116.41279,US,18083.0
236379,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Rancho Palos Verdes,33.74446,-118.38702,US,42732.0
236380,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Rancho Penasquitos,32.95949,-117.11531,US,60000.0
236381,US,USA,United States,2019.0,United States,USA,8.73,1.0,9.09,8.24,Rancho San Diego,32.74727,-116.9353,US,21208.0
